TransactionID,TransactionLineID,Date,DateKey,CustomerID,ProductID,StoreID,PromotionID,QuantitySold,UnitPrice,DiscountAmount,COGS
11879,6640,2024-06-28,20240628,C0066,P046,ST11,PROMO00,3,8.38,0.0,16.5
11879,6641,2024-06-28,20240628,C0066,P037,ST11,PROMO00,2,7.51,0.0,10.0
11880,6642,2024-12-21,20241221,C0157,P057,ST10,PROMO00,1,4.21,0.0,2.9
11881,6643,07/06/2023,20230607,C0121,P010,ST07,PROMO00,5,3.04,0.0,10.5
11881,6644,2023-06-07,20230607,C0121,P036,ST07,PROMO00,1,13.28,0.0,9.0
11881,6645,2023-06-07,20230607,C0121,P026,ST07,PROMO00,8,1.33,0.0,7.6
11881,6646,2023-06-07,20230607,C0121,P060,ST07,PROMO00,4,2.25,0.0,6.4
11881,6647,2023-06-07,20230607,C0121,P055,ST07,PROMO00,3,1.51,0.0,3.3
11882,6648,2024-07-19,20240719,C0217,P055,ST02,PROMO00,8,1.49,0.0,8.8
11882,6649,2024-07-19,20240719,C0217,P028,ST02,PROMO00,7,1.67,0.0,7.7
11883,6650,2022-09-04,20220904,C0098,P011,ST10,PROMO00,7,2.93,0.0,13.3
11883,6651,2022-09-04,20220904,C0098,P042,ST10,PROMO00,4,2.32,0.0,7.2
11883,6652,2022-09-04,20220904,C0098,P055,ST10,PROMO00,1,1.58,0.0,1.1
11884,6653,2024-07-05,20240705,C0295,P002,ST06,PROMO00,6,1.82,0.0,7.08
11885,6654,2024-05-01,20240501,C0024,P020,ST08,PROMO00,5,4.42,0.0,14.5
11885,6655,2024-05-01,20240501,C0024,P053,ST08,PROMO00,2,6.99,0.0,10.4
11885,6656,2024-05-01,20240501,C0024,P055,ST08,PROMO00,8,1.74,0.0,8.8
11885,6657,2024-05-01,20240501,C0024,P048,ST08,PROMO00,1,1.94,0.0,1.3
11885,6658,01/05/2024,20240501,C0024,P017,ST08,PROMO00,5,4.42,0.0,17.5
11885,6659,2024-05-01,20240501,C0024,P040,ST08,PROMO00,6,11.0,0.0,46.8
11886,6660,20/03/2023,20230320,C0133,P060,ST08,PROMO00,5,2.2,0.0,8.0
11886,6661,20/03/2023,20230320,C0133,P042,ST08,PROMO00,8,2.5,0.0,14.4
11886,6662,2023-03-20,20230320,C0133,P027,ST08,PROMO00,4,3.34,0.0,10.0
11887,6663,12/01/2023,20230112,C0363,P002,ST01,PROMO00,6,1.87,0.0,7.08
11887,6664,2023-01-12,20230112,C0363,P011,ST01,PROMO00,8,2.99,0.0,15.2
11887,6665,2023-01-12,20230112,C0363,P046,ST01,PROMO00,3,7.79,0.0,16.5
11888,6666,16/10/2024,20241016,C0485,P036,ST01,PROMO00,5,13.9,0.0,45.0
11888,6667,2024-10-16,20241016,C0485,P042,ST01,PROMO00,7,2.76,0.0,12.6
11888,6668,2024-10-16,20241016,C0485,P028,ST01,PROMO00,1,1.68,0.0,1.1
11888,6669,2024-10-16,20241016,C0485,P044,ST01,PROMO00,5,1.21,0.0,4.5
11888,6670,2024-10-16,20241016,C0485,P039,ST01,PROMO00,5,7.39,0.0,28.0
11888,6671,2024-10-16,20241016,C0485,P031,ST01,PROMO00,7,8.42,0.0,38.5
11889,6672,2024-10-12,20241012,C0349,P017,ST08,PROMO00,3,4.72,0.0,10.5
11889,6673,2024-10-12,20241012,C0349,P037,ST08,PROMO00,2,7.28,0.0,10.0
11889,6674,12/10/2024,20241012,C0349,P028,ST08,PROMO00,6,1.38,0.0,6.6
11889,6675,2024-10-12,20241012,C0349,P012,ST08,PROMO00,6,2.49,0.0,10.2
11889,6676,2024-10-12,20241012,C0349,P039,ST08,PROMO00,2,7.68,0.0,11.2
11890,6677,2024-09-10,20240910,C0261,P014,ST10,PROMO00,1,3.69,0.0,2.6
11890,6678,10/09/2024,20240910,C0261,P013,ST10,PROMO00,4,2.73,0.0,7.2
11891,6679,07-02-2022,20220207,C0107,P020,ST03,PROMO00,4,3.81,0.0,11.6
11891,6680,2022-02-07,20220207,C0107,P046,ST03,PROMO00,3,8.33,0.0,16.5
11891,6681,2022-02-07,20220207,C0107,P036,ST03,PROMO00,1,11.53,0.0,9.0
11891,6682,2022-02-07,20220207,C0107,P023,ST03,PROMO00,2,1.03,0.0,1.6
11892,6683,08-09-2023,20230908,C0462,P007,ST07,PROMO08,3,1.59,0.72,3.3
11893,6684,2023-06-23,20230623,C0469,P038,ST07,PROMO00,6,16.04,0.0,75.0
11893,6685,2023-06-23,20230623,C0469,P052,ST07,PROMO00,4,1.23,0.0,3.2
11893,6686,2023-06-23,20230623,C0469,P004,ST07,PROMO00,6,4.68,0.0,19.2
11894,6687,2024-06-05,20240605,C0297,P060,ST11,PROMO19,5,2.46,2.21,8.0
11894,6688,2024-06-05,20240605,C0297,P031,ST11,PROMO19,6,8.57,9.26,33.0
11894,6689,2024-06-05,20240605,C0297,P019,ST11,PROMO19,3,4.45,2.4,9.3
11894,6690,2024-06-05,20240605,C0297,P047,ST11,PROMO19,8,2.14,3.08,12.8
11894,6691,2024-06-05,20240605,C0297,P021,ST11,PROMO19,1,1.36,0.24,0.9
11895,6692,2023-01-03,20230103,C0244,P044,ST08,PROMO00,2,1.44,0.0,1.8
11895,6693,03-01-2023,20230103,C0244,P026,ST08,PROMO00,3,1.31,0.0,2.85
11896,6694,2023-02-10,20230210,C0218,P010,ST03,PROMO00,5,3.26,0.0,10.5
11896,6695,2023-02-10,20230210,C0218,P050,ST03,PROMO00,4,2.98,0.0,8.0
11896,6696,2023-02-10,20230210,C0218,P046,ST03,PROMO00,8,8.34,0.0,44.0
11896,6697,2023-02-10,20230210,C0218,P047,ST03,PROMO00,5,2.48,0.0,8.0
11896,6698,2023-02-10,20230210,C0218,P034,ST03,PROMO00,7,6.04,0.0,30.1
11897,6699,2024-10-16,20241016,C0197,P006,ST09,PROMO00,1,3.11,0.0,2.3
11897,6700,16/10/2024,20241016,C0197,P055,ST09,PROMO00,3,1.6,0.0,3.3
11897,6701,16/10/2024,20241016,C0197,P025,ST09,PROMO00,6,3.68,0.0,16.8
11897,6702,2024-10-16,20241016,C0197,P021,ST09,PROMO00,8,1.19,0.0,7.2
11897,6703,2024-10-16,20241016,C0197,P002,ST09,PROMO00,5,1.48,0.0,5.9
11898,6704,2024-07-31,20240731,C0291,P009,ST02,PROMO00,5,2.67,0.0,10.0
11899,6705,2023-01-04,20230104,C0187,P034,ST07,PROMO00,2,5.81,0.0,8.6
11899,6706,2023-01-04,20230104,C0187,P021,ST07,PROMO00,1,1.15,0.0,0.9
11899,6707,2023-01-04,20230104,C0187,P005,ST07,PROMO00,2,5.17,0.0,8.2
11899,6708,04/01/2023,20230104,C0187,P020,ST07,PROMO00,6,4.03,0.0,17.4
11900,6709,07/07/2022,20220707,C0245,P045,ST04,PROMO00,1,3.31,0.0,2.2
11901,6710,02-08-2024,20240802,C0291,P006,ST05,PROMO00,8,3.16,0.0,18.4
11901,6711,2024-08-02,20240802,C0291,P015,ST05,PROMO00,1,3.68,0.0,2.8
11902,6712,2024-06-30,20240630,C0233,P016,ST04,PROMO00,8,3.37,0.0,17.6
11902,6713,30/06/2024,20240630,C0233,P057,ST04,PROMO00,1,3.72,0.0,2.9
11903,6714,2022-12-18,20221218,C0081,P053,ST07,PROMO00,3,8.17,0.0,15.6
11904,6715,2023-06-19,20230619,C0001,P005,ST01,PROMO00,4,5.88,0.0,16.4
11904,6716,2023-06-19,20230619,C0001,P038,ST01,PROMO00,7,19.68,0.0,87.5
11904,6717,2023-06-19,20230619,C0001,P021,ST01,PROMO00,2,1.43,0.0,1.8
11904,6718,19/06/2023,20230619,C0001,P047,ST01,PROMO00,1,2.47,0.0,1.6
11905,6719,2022-03-05,20220305,C0490,P022,ST01,PROMO00,1,2.05,0.0,1.6
11905,6720,2022-03-05,20220305,C0490,P005,ST01,PROMO00,2,5.95,0.0,8.2
11905,6721,05-03-2022,20220305,C0490,P058,ST01,PROMO00,7,2.67,0.0,14.7
11906,6722,2023-01-26,20230126,C0442,P051,ST12,PROMO00,8,1.52,0.0,7.6
11906,6723,2023-01-26,20230126,C0442,P055,ST12,PROMO00,6,1.47,0.0,6.6
11906,6724,2023-01-26,20230126,C0442,P025,ST12,PROMO00,3,3.81,0.0,8.4
11907,6725,13/12/2022,20221213,C0159,P049,ST03,PROMO00,1,2.08,0.0,1.5
11907,6726,13/12/2022,20221213,C0159,P045,ST03,PROMO00,7,3.33,0.0,15.4
11907,6727,13/12/2022,20221213,C0159,P022,ST03,PROMO00,5,2.49,0.0,8.0
11908,6728,2024-10-18,20241018,C0407,P020,ST02,PROMO00,2,4.01,0.0,5.8
11909,6729,2022-06-04,20220604,C0256,P051,ST10,PROMO00,6,1.31,0.0,5.7
11909,6730,2022-06-04,20220604,C0256,P026,ST10,PROMO00,8,1.43,0.0,7.6
11909,6731,04/06/2022,20220604,C0256,P057,ST10,PROMO00,1,3.89,0.0,2.9
11909,6732,2022-06-04,20220604,C0256,P020,ST10,PROMO00,5,4.38,0.0,14.5
11909,6733,2022-06-04,20220604,C0256,P050,ST10,PROMO00,3,3.02,0.0,6.0
11909,6734,04/06/2022,20220604,C0256,P034,ST10,PROMO00,1,6.43,0.0,4.3
11910,6735,11/09/2022,20220911,C0225,P033,ST04,PROMO00,7,11.47,0.0,50.4
11910,6736,2022-09-11,20220911,C0225,P017,ST04,PROMO00,8,4.43,0.0,28.0
11910,6737,11/09/2022,20220911,C0225,P047,ST04,PROMO00,2,2.17,0.0,3.2
11910,6738,2022-09-11,20220911,C0225,P029,ST04,PROMO00,7,1.93,0.0,9.1
11910,6739,11-09-2022,20220911,C0225,P003,ST04,PROMO00,7,2.59,0.0,12.6
11910,6740,11-09-2022,20220911,C0225,P024,ST04,PROMO00,8,1.56,0.0,9.6
11911,6741,2024-08-15,20240815,C0211,P007,ST07,PROMO00,1,1.5,0.0,1.1
11911,6742,15/08/2024,20240815,C0211,P006,ST07,PROMO00,6,2.91,0.0,13.8
11911,6743,15-08-2024,20240815,C0211,P006,ST07,PROMO00,8,3.16,0.0,18.4
11911,6744,2024-08-15,20240815,C0211,P035,ST07,PROMO00,1,10.64,0.0,8.5
11911,6745,15-08-2024,20240815,C0211,P017,ST07,PROMO00,3,5.0,0.0,10.5
11911,6746,2024-08-15,20240815,C0211,P028,ST07,PROMO00,2,1.58,0.0,2.2
11912,6747,2022-04-04,20220404,C0220,P009,ST07,PROMO00,2,2.92,0.0,4.0
11912,6748,04/04/2022,20220404,C0220,P036,ST07,PROMO00,4,12.19,0.0,36.0
11912,6749,2022-04-04,20220404,C0220,P001,ST07,PROMO00,3,1.55,0.0,3.6
11912,6750,2022-04-04,20220404,C0220,P048,ST07,PROMO00,6,1.91,0.0,7.8
11913,6751,07/08/2024,20240807,C0402,P004,ST05,PROMO00,2,4.19,0.0,6.4
11913,6752,2024-08-07,20240807,C0402,P038,ST05,PROMO00,5,19.16,0.0,62.5
11913,6753,07/08/2024,20240807,C0402,P050,ST05,PROMO00,7,2.91,0.0,14.0
11913,6754,2024-08-07,20240807,C0402,P035,ST05,PROMO00,1,10.89,0.0,8.5
11913,6755,2024-08-07,20240807,C0402,P049,ST05,PROMO00,7,2.29,0.0,10.5
11913,6756,2024-08-07,20240807,C0402,P007,ST05,PROMO00,1,1.71,0.0,1.1
11914,6757,2024-10-02,20241002,C0020,P055,ST11,PROMO00,7,1.71,0.0,7.7
11915,6758,26-03-2024,20240326,C0124,P004,ST12,PROMO00,4,5.01,0.0,12.8
11915,6759,2024-03-26,20240326,C0124,P057,ST12,PROMO00,2,3.95,0.0,5.8
11915,6760,2024-03-26,20240326,C0124,P049,ST12,PROMO00,2,2.1,0.0,3.0
11915,6761,2024-03-26,20240326,C0124,P026,ST12,PROMO00,6,1.37,0.0,5.7
11916,6762,30/01/2023,20230130,C0439,P009,ST07,PROMO00,6,2.67,0.0,12.0
11917,6763,21/01/2023,20230121,C0415,P040,ST03,PROMO00,3,10.24,0.0,23.4
11918,6764,10-02-2022,20220210,C0315,P002,ST07,PROMO00,8,1.71,0.0,9.44
11918,6765,10/02/2022,20220210,C0315,P053,ST07,PROMO00,8,8.16,0.0,41.6
11918,6766,10/02/2022,20220210,C0315,P013,ST07,PROMO00,5,2.81,0.0,9.0
11919,6767,10-01-2022,20220110,C0200,P035,ST07,PROMO00,5,12.16,0.0,42.5
11919,6768,10/01/2022,20220110,C0200,P016,ST07,PROMO00,4,3.49,0.0,8.8
11919,6769,2022-01-10,20220110,C0200,P004,ST07,PROMO00,4,4.79,0.0,12.8
11920,6770,2024-04-28,20240428,C0363,P039,ST01,PROMO00,8,8.74,0.0,44.8
11920,6771,2024-04-28,20240428,C0363,P055,ST01,PROMO00,4,1.56,0.0,4.4
11920,6772,28-04-2024,20240428,C0363,P019,ST01,PROMO00,8,4.83,0.0,24.8
11920,6773,2024-04-28,20240428,C0363,P021,ST01,PROMO00,4,1.14,0.0,3.6
11920,6774,2024-04-28,20240428,C0363,P042,ST01,PROMO00,1,2.35,0.0,1.8
11921,6775,2022-08-21,20220821,C0003,P050,ST04,PROMO00,1,2.72,0.0,2.0
11921,6776,2022-08-21,20220821,C0003,P055,ST04,PROMO00,2,1.72,0.0,2.2
11921,6777,2022-08-21,20220821,C0003,P059,ST04,PROMO00,8,1.77,0.0,10.4
11921,6778,2022-08-21,20220821,C0003,P033,ST04,PROMO00,1,10.37,0.0,7.2
11921,6779,2022-08-21,20220821,C0003,P025,ST04,PROMO00,3,4.0,0.0,8.4
11921,6780,2022-08-21,20220821,C0003,P029,ST04,PROMO00,3,1.78,0.0,3.9
11922,6781,2022-10-14,20221014,C0185,P008,ST09,PROMO18,4,3.28,0.0,9.6
11923,6782,15-06-2024,20240615,C0262,P001,ST09,PROMO00,6,1.55,0.0,7.2
11923,6783,2024-06-15,20240615,C0262,P045,ST09,PROMO00,2,3.43,0.0,4.4
11923,6784,15/06/2024,20240615,C0262,P002,ST09,PROMO00,6,1.78,0.0,7.08
11924,6785,2022-02-15,20220215,C0480,P032,ST12,PROMO00,5,8.53,0.0,29.0
11925,6786,05/02/2024,20240205,C0170,P059,ST02,PROMO00,4,1.72,0.0,5.2
11925,6787,2024-02-05,20240205,C0170,P045,ST02,PROMO00,3,3.35,0.0,6.6
11925,6788,2024-02-05,20240205,C0170,P059,ST02,PROMO00,5,1.83,0.0,6.5
11925,6789,2024-02-05,20240205,C0170,P013,ST02,PROMO00,1,2.61,0.0,1.8
11925,6790,2024-02-05,20240205,C0170,P055,ST02,PROMO00,4,1.61,0.0,4.4
11926,6791,25/04/2024,20240425,C0211,P029,ST04,PROMO00,2,1.69,0.0,2.6
11927,6792,2023-02-21,20230221,C0106,P055,ST08,PROMO00,5,1.61,0.0,5.5
11927,6793,21/02/2023,20230221,C0106,P053,ST08,PROMO00,2,7.53,0.0,10.4
11927,6794,2023-02-21,20230221,C0106,P019,ST08,PROMO00,4,4.34,0.0,12.4
11927,6795,2023-02-21,20230221,C0106,P044,ST08,PROMO00,4,1.15,0.0,3.6
11927,6796,2023-02-21,20230221,C0106,P021,ST08,PROMO00,5,1.24,0.0,4.5
11928,6797,24-01-2024,20240124,C0387,P038,ST01,PROMO00,6,19.97,0.0,75.0
11928,6798,2024-01-24,20240124,C0387,P015,ST01,PROMO00,2,4.02,0.0,5.6
11928,6799,2024-01-24,20240124,C0387,P057,ST01,PROMO00,7,4.42,0.0,20.3
11928,6800,2024-01-24,20240124,C0387,P003,ST01,PROMO00,3,2.38,0.0,5.4
11928,6801,2024-01-24,20240124,C0387,P014,ST01,PROMO00,4,3.99,0.0,10.4
11929,6802,2023-05-06,20230506,C0339,P025,ST02,PROMO00,1,4.25,0.0,2.8
11929,6803,2023-05-06,20230506,C0339,P046,ST02,PROMO00,3,7.83,0.0,16.5
11929,6804,2023-05-06,20230506,C0339,P020,ST02,PROMO00,4,4.41,0.0,11.6
11929,6805,2023-05-06,20230506,C0339,P025,ST02,PROMO00,7,4.0,0.0,19.6
11929,6806,06/05/2023,20230506,C0339,P042,ST02,PROMO00,3,2.49,0.0,5.4
11930,6807,2024-09-03,20240903,C0260,P027,ST12,PROMO00,7,3.3,0.0,17.5
11930,6808,03/09/2024,20240903,C0260,P032,ST12,PROMO00,4,8.33,0.0,23.2
11930,6809,03/09/2024,20240903,C0260,P010,ST12,PROMO00,4,2.76,0.0,8.4
11930,6810,03-09-2024,20240903,C0260,P002,ST12,PROMO00,2,1.73,0.0,2.36
11930,6811,2024-09-03,20240903,C0260,P019,ST12,PROMO00,8,4.42,0.0,24.8
11931,6812,2022-07-23,20220723,C0355,P007,ST09,PROMO00,1,1.59,0.0,1.1
11931,6813,2022-07-23,20220723,C0355,P042,ST09,PROMO00,7,2.78,0.0,12.6
11932,6814,2022-12-23,20221223,C0333,P005,ST09,PROMO00,7,5.91,0.0,28.7
11932,6815,2022-12-23,20221223,C0333,P025,ST09,PROMO00,7,4.34,0.0,19.6
11932,6816,2022-12-23,20221223,C0333,P005,ST09,PROMO00,3,5.82,0.0,12.3
11932,6817,2022-12-23,20221223,C0333,P011,ST09,PROMO00,6,2.49,0.0,11.4
11932,6818,23/12/2022,20221223,C0333,P033,ST09,PROMO00,1,10.06,0.0,7.2
11932,6819,2022-12-23,20221223,C0333,P039,ST09,PROMO00,3,7.31,0.0,16.8
11933,6820,2024-07-23,20240723,C0227,P014,ST10,PROMO00,2,3.29,0.0,5.2
11934,6821,2022-01-09,20220109,C0280,P057,ST10,PROMO00,5,3.89,0.0,14.5
11934,6822,09/01/2022,20220109,C0280,P037,ST10,PROMO00,1,7.9,0.0,5.0
11934,6823,2022-01-09,20220109,C0280,P035,ST10,PROMO00,4,11.2,0.0,34.0
11935,6824,2024-02-12,20240212,C0235,P009,ST12,PROMO00,7,2.54,0.0,14.0
11935,6825,2024-02-12,20240212,C0235,P033,ST12,PROMO00,1,10.06,0.0,7.2
11935,6826,2024-02-12,20240212,C0235,P020,ST12,PROMO00,1,3.95,0.0,2.9
11935,6827,2024-02-12,20240212,C0235,P031,ST12,PROMO00,5,7.3,0.0,27.5
11935,6828,2024-02-12,20240212,C0235,P036,ST12,PROMO00,1,13.9,0.0,9.0
11935,6829,12/02/2024,20240212,C0235,P060,ST12,PROMO00,6,2.4,0.0,9.6
11936,6830,17-09-2022,20220917,C0377,P034,ST07,PROMO00,8,5.41,0.0,34.4
11936,6831,17-09-2022,20220917,C0377,P051,ST07,PROMO00,6,1.35,0.0,5.7
11936,6832,2022-09-17,20220917,C0377,P041,ST07,PROMO00,8,1.12,0.0,6.8
11936,6833,2022-09-17,20220917,C0377,P008,ST07,PROMO00,8,3.56,0.0,19.2
11936,6834,2022-09-17,20220917,C0377,P031,ST07,PROMO00,5,8.73,0.0,27.5
11937,6835,16/08/2022,20220816,C0500,P011,ST08,PROMO00,8,2.53,0.0,15.2
11937,6836,2022-08-16,20220816,C0500,P056,ST08,PROMO00,8,6.69,0.0,38.4
11937,6837,2022-08-16,20220816,C0500,P053,ST08,PROMO00,1,8.18,0.0,5.2
11937,6838,2022-08-16,20220816,C0500,P059,ST08,PROMO00,7,1.74,0.0,9.1
11937,6839,16-08-2022,20220816,C0500,P029,ST08,PROMO00,8,1.76,0.0,10.4
11938,6840,2024-09-21,20240921,C0340,P054,ST09,PROMO00,7,1.92,0.0,9.8
11938,6841,2024-09-21,20240921,C0340,P043,ST09,PROMO00,5,0.91,0.0,3.5
11938,6842,2024-09-21,20240921,C0340,P026,ST09,PROMO00,8,1.25,0.0,7.6
11939,6843,2024-08-06,20240806,C0070,P027,ST03,PROMO00,8,3.66,0.0,20.0
11939,6844,2024-08-06,20240806,C0070,P007,ST03,PROMO00,6,1.76,0.0,6.6
11939,6845,06-08-2024,20240806,C0070,P011,ST03,PROMO00,8,2.85,0.0,15.2
11939,6846,2024-08-06,20240806,C0070,P043,ST03,PROMO00,4,1.12,0.0,2.8
11939,6847,2024-08-06,20240806,C0070,P054,ST03,PROMO00,7,1.82,0.0,9.8
11939,6848,2024-08-06,20240806,C0070,P028,ST03,PROMO00,7,1.45,0.0,7.7
11940,6849,2022-06-27,20220627,C0117,P026,ST01,PROMO00,6,1.35,0.0,5.7
11940,6850,2022-06-27,20220627,C0117,P059,ST01,PROMO00,5,1.72,0.0,6.5
11940,6851,2022-06-27,20220627,C0117,P020,ST01,PROMO00,3,4.04,0.0,8.7
11941,6852,2022-01-09,20220109,C0205,P004,ST11,PROMO00,2,4.17,0.0,6.4
11942,6853,2024-03-10,20240310,C0424,P038,ST11,PROMO00,7,15.96,0.0,87.5
11943,6854,21/06/2022,20220621,C0025,P007,ST01,PROMO00,7,1.53,0.0,7.7
11943,6855,2022-06-21,20220621,C0025,P021,ST01,PROMO00,5,1.23,0.0,4.5
11943,6856,21/06/2022,20220621,C0025,P003,ST01,PROMO00,1,2.31,0.0,1.8
11943,6857,21/06/2022,20220621,C0025,P055,ST01,PROMO00,7,1.43,0.0,7.7
11943,6858,2022-06-21,20220621,C0025,P020,ST01,PROMO00,3,4.44,0.0,8.7
11944,6859,06/01/2023,20230106,C0067,P043,ST12,PROMO00,8,1.04,0.0,5.6
11944,6860,2023-01-06,20230106,C0067,P050,ST12,PROMO00,4,2.61,0.0,8.0
11944,6861,2023-01-06,20230106,C0067,P053,ST12,PROMO00,7,7.54,0.0,36.4
11945,6862,2022-05-02,20220502,C0273,P043,ST11,PROMO00,7,1.06,0.0,4.9
11945,6863,02-05-2022,20220502,C9999,P032,ST11,PROMO00,2,7.68,0.0,11.6
11945,6864,2022-05-02,20220502,C0273,P010,ST11,PROMO00,6,2.65,0.0,12.6
11945,6865,02-05-2022,20220502,C0273,P010,ST11,PROMO00,8,3.36,0.0,16.8
11945,6866,2022-05-02,20220502,C0273,P020,ST11,PROMO00,5,4.4,0.0,14.5
11945,6867,2022-05-02,20220502,C0273,P028,ST11,PROMO00,6,1.4,0.0,6.6
11946,6868,2024-10-19,20241019,C0345,P006,ST08,PROMO00,2,3.68,0.0,4.6
11946,6869,19/10/2024,20241019,C0345,P045,ST08,PROMO00,6,2.9,0.0,13.2
11946,6870,2024-10-19,20241019,C0345,P036,ST08,PROMO00,8,12.33,0.0,72.0
11947,6871,2024-10-07,20241007,C0289,P012,ST06,PROMO00,1,2.28,0.0,1.7
11947,6872,07-10-2024,20241007,C0289,P021,ST06,PROMO00,3,1.43,0.0,2.7
11947,6873,2024-10-07,20241007,C0289,P054,ST06,PROMO00,3,2.12,0.0,4.2
11947,6874,2024-10-07,20241007,C0289,P026,ST06,PROMO00,5,1.43,0.0,4.75
11947,6875,2024-10-07,20241007,C0289,P041,ST06,PROMO00,3,1.24,0.0,2.55
11947,6876,07/10/2024,20241007,C0289,P019,ST06,PROMO00,5,4.12,0.0,15.5
11948,6877,26-09-2023,20230926,C0348,P034,ST06,PROMO00,7,6.8,0.0,30.1
11948,6878,2023-09-26,20230926,C0348,P047,ST06,PROMO00,5,2.49,0.0,8.0
11948,6879,2023-09-26,20230926,C0348,P058,ST06,PROMO00,8,3.32,0.0,16.8
11948,6880,26-09-2023,20230926,C0348,P049,ST06,PROMO00,7,2.25,0.0,10.5
11949,6881,2024-11-10,20241110,C0339,P007,ST04,PROMO00,1,1.53,0.0,1.1
11949,6882,2024-11-10,20241110,C0339,P056,ST04,PROMO00,2,6.04,0.0,9.6
11949,6883,2024-11-10,20241110,C0339,P019,ST04,PROMO00,5,4.94,0.0,15.5
11950,6884,2023-05-23,20230523,C0195,P017,ST02,PROMO00,3,4.52,0.0,10.5
11950,6885,2023-05-23,20230523,C0195,P033,ST02,PROMO00,6,11.42,0.0,43.2
11950,6886,2023-05-23,20230523,C9999,P059,ST02,PROMO00,3,1.75,0.0,3.9
11950,6887,2023-05-23,20230523,C0195,P042,ST02,PROMO00,6,2.55,0.0,10.8
11950,6888,2023-05-23,20230523,C0195,P050,ST02,PROMO00,5,2.66,0.0,10.0
11950,6889,2023-05-23,20230523,C0195,P025,ST02,PROMO00,6,4.44,0.0,16.8
11951,6890,2023-04-02,20230402,C0105,P018,ST05,PROMO00,1,5.7,0.0,3.8
11951,6891,2023-04-02,20230402,C0105,P050,ST05,PROMO00,1,2.79,0.0,2.0
11951,6892,2023-04-02,20230402,C0105,P047,ST05,PROMO00,4,2.33,0.0,6.4
11952,6893,2023-10-23,20231023,C0277,P051,ST08,PROMO00,5,1.47,0.0,4.75
11952,6894,2023-10-23,20231023,C0277,P014,ST08,PROMO00,2,3.39,0.0,5.2
11952,6895,2023-10-23,20231023,C0277,P051,ST08,PROMO00,2,1.25,0.0,1.9
11952,6896,2023-10-23,20231023,C0277,P043,ST08,PROMO00,2,0.95,0.0,1.4
11952,6897,2023-10-23,20231023,C0277,P036,ST08,PROMO00,4,13.67,0.0,36.0
11952,6898,2023-10-23,20231023,C0277,P032,ST08,PROMO00,1,8.0,0.0,5.8
11953,6899,2024-01-30,20240130,C0370,P025,ST11,PROMO06,4,3.68,7.36,11.2
11953,6900,2024-01-30,20240130,C0370,P046,ST11,PROMO06,4,7.13,14.26,22.0
11954,6901,2024-10-12,20241012,C0269,P017,ST10,PROMO00,8,4.42,0.0,28.0
11955,6902,2023-05-10,20230510,C0310,P032,ST08,PROMO00,8,8.6,0.0,46.4
11955,6903,2023-05-10,20230510,C0310,P013,ST08,PROMO00,7,2.78,0.0,12.6
11955,6904,2023-05-10,20230510,C0310,P007,ST08,PROMO00,5,1.51,0.0,5.5
11955,6905,10-05-2023,20230510,C0310,P052,ST08,PROMO00,4,1.27,0.0,3.2
11955,6906,2023-05-10,20230510,C0310,P046,ST08,PROMO00,3,7.89,0.0,16.5
11956,6907,2022-02-06,20220206,C0215,P007,ST02,PROMO00,6,1.61,0.0,6.6
11956,6908,06/02/2022,20220206,C0215,P060,ST02,PROMO00,5,2.25,0.0,8.0
11956,6909,2022-02-06,20220206,C0215,P032,ST02,PROMO00,2,7.98,0.0,11.6
11957,6910,2023-02-24,20230224,C0500,P029,ST02,PROMO00,4,1.66,0.0,5.2
11957,6911,2023-02-24,20230224,C0500,P053,ST02,PROMO00,8,7.1,0.0,41.6
11957,6912,24/02/2023,20230224,C0500,P054,ST02,PROMO00,7,2.12,0.0,9.8
11957,6913,24/02/2023,20230224,C0500,P041,ST02,PROMO00,1,1.1,0.0,0.85
11957,6914,2023-02-24,20230224,C0500,P051,ST02,PROMO00,1,1.24,0.0,0.95
11957,6915,24/02/2023,20230224,C0500,P040,ST02,PROMO00,6,12.17,0.0,46.8
11958,6916,08-08-2024,20240808,C0394,P023,ST01,PROMO00,2,1.18,0.0,1.6
11959,6917,2022-04-20,20220420,C0403,P013,ST11,PROMO00,2,2.64,0.0,3.6
11959,6918,2022-04-20,20220420,C0403,P057,ST11,PROMO00,8,4.47,0.0,23.2
11959,6919,20-04-2022,20220420,C0403,P011,ST11,PROMO00,8,2.8,0.0,15.2
11959,6920,20/04/2022,20220420,C0403,P046,ST11,PROMO00,8,7.43,0.0,44.0
11960,6921,2023-01-19,20230119,C0203,P044,ST03,PROMO00,8,1.22,0.0,7.2
11960,6922,19/01/2023,20230119,C0203,P023,ST03,PROMO00,3,1.19,0.0,2.4
11960,6923,2023-01-19,20230119,C0203,P032,ST03,PROMO00,3,8.99,0.0,17.4
11960,6924,2023-01-19,20230119,C0203,P039,ST03,PROMO00,4,8.44,0.0,22.4
11960,6925,19/01/2023,20230119,C0203,P017,ST03,PROMO00,5,5.37,0.0,17.5
11961,6926,2024-02-09,20240209,C0139,P037,ST11,PROMO00,7,6.56,0.0,35.0
11961,6927,09-02-2024,20240209,C0139,P018,ST11,PROMO00,1,6.03,0.0,3.8
11961,6928,2024-02-09,20240209,C0139,P010,ST11,PROMO00,8,2.95,0.0,16.8
11961,6929,2024-02-09,20240209,C0139,P029,ST11,PROMO00,4,1.93,0.0,5.2
